"","Area","Year","Week","State","Location","Total_Kes","Duration_of_Outbreak_in_day","Wind_mean_weekly","Rainfall_mm_mean_weekly","Humidity_mean_weekly","Solar_Radiation_Mjm2_mean_weekly","Area_Population"
"3347","Petaling",2015,10,"SELANGOR","Bdr_Puchong_Jaya_Jln_Bandar_Sri_Anggerik_Blok_E,F,G",157,36,64.8571428571429,15.8857142857143,1.15714285714286,0,1765495
"3348","Petaling",2015,4,"SELANGOR","Ss_15,5_Teres",132,77,70.6714285714286,4.51428571428571,0.985714285714286,0,1765495
"3349","Petaling",2015,4,"SELANGOR","Seksyen_26__Pangsapuri_Anggerik_:_Blok_1,_2,_3_",107,77,70.6714285714286,4.51428571428571,0.985714285714286,0,1765495
"3350","Petaling",2015,4,"SELANGOR","Seksyen_U5__Apartment_Subang_Suria_",107,73,70.6714285714286,4.51428571428571,0.985714285714286,0,1765495
"3351","Petaling",2015,4,"SELANGOR","Seksyen_U5__Mutiara_Subang_:_Apartment_",84,72,70.6714285714286,4.51428571428571,0.985714285714286,0,1765495
"3352","Petaling",2015,4,"SELANGOR","Ss_17,1",70,72,70.6714285714286,4.51428571428571,0.985714285714286,0,1765495
"3353","Petaling",2015,6,"SELANGOR","Taman_Puchong_Perdana_Jln_Mawar",133,139,61.5,1.14285714285714,1.25714285714286,0,1765495
"3354","Petaling",2015,9,"SELANGOR","Ss_14,8",135,38,73.9571428571429,5.68571428571429,1.12857142857143,0,1765495
"3355","Petaling",2015,10,"SELANGOR","Sri_Ss7_Kelana_Mahkota_Kondo",23,34,64.8571428571429,15.8857142857143,1.15714285714286,0,1765495
"3356","Petaling",2015,10,"SELANGOR","Bt_13_Kg_Tengah",60,34,64.8571428571429,15.8857142857143,1.15714285714286,0,1765495
"3357","Petaling",2015,10,"SELANGOR","Taman_Puchong_Perdana_Jalan_Anggerik_",146,34,64.8571428571429,15.8857142857143,1.15714285714286,0,1765495
"3358","Petaling",2015,13,"SELANGOR","USJ_1_Angsana_Appt",132,94,1,21.6285714285714,72.7142857142857,0,1765495
"3359","Petaling",2015,6,"SELANGOR","Bl_Pju_9_Sd_10",110,123,61.5,1.14285714285714,1.25714285714286,0,1765495
"3360","Petaling",2015,15,"SELANGOR","Usj_1_Pangsapuri_Jati_2",168,33,1.1,12.4285714285714,75.1714285714286,0,1765495
"3361","Petaling",2015,9,"SELANGOR","Kd_Pju_5_Seksyen_5_Apt_Carlina",168,36,73.9571428571429,5.68571428571429,1.12857142857143,0,1765495
"3362","Petaling",2015,9,"SELANGOR","Kd_Pju_5_Seksyen_6_Gugusan_Seroja",1,36,73.9571428571429,5.68571428571429,1.12857142857143,0,1765495
"3363","Petaling",2015,4,"SELANGOR","Ss_15,2,_3_Teres",112,65,70.6714285714286,4.51428571428571,0.985714285714286,0,1765495
"3364","Petaling",2015,4,"SELANGOR","Ss_18,4",75,64,70.6714285714286,4.51428571428571,0.985714285714286,0,1765495
"3365","Petaling",2015,4,"SELANGOR","Seksyen_U2_Pangsapuri_Ilham",131,62,70.6714285714286,4.51428571428571,0.985714285714286,0,1765495
"3366","Petaling",2015,4,"SELANGOR","Taman_Sri_Serdang_3__18,30_,_18,44_,_18,46",103,61,70.6714285714286,4.51428571428571,0.985714285714286,0,1765495
"3367","Petaling",2015,10,"SELANGOR","Usj_16__Pangsapuri_Sri_Tanjung",70,33,64.8571428571429,15.8857142857143,1.15714285714286,0,1765495
"3368","Petaling",2015,10,"SELANGOR","Usj_19__Starville_",1,33,64.8571428571429,15.8857142857143,1.15714285714286,0,1765495
"3369","Petaling",2015,4,"SELANGOR","Seksyen_7_Teres_C_:_Jln_7,10_,_7,22",1,59,70.6714285714286,4.51428571428571,0.985714285714286,0,1765495
"3370","Petaling",2015,10,"SELANGOR","Ss_12,2",146,32,64.8571428571429,15.8857142857143,1.15714285714286,0,1765495
"3371","Petaling",2015,13,"SELANGOR","Taman_Saujana_Puchong_10",64,83,1,21.6285714285714,72.7142857142857,0,1765495
"3372","Petaling",2015,13,"SELANGOR","Tmn_Puchong_Perdana_4_Blok_A,G",84,83,1,21.6285714285714,72.7142857142857,0,1765495
"3373","Petaling",2015,7,"SELANGOR","Sri_Pjs_8_Mentari_Court",180,139,67.3714285714286,5.94285714285714,1.27142857142857,0,1765495
"3374","Petaling",2015,2,"SELANGOR","Bandar_Kinrara_Bk_6F_P'Puri_",100,116,80.3428571428571,18.1142857142857,0.985714285714286,0,1765495
"3375","Petaling",2015,7,"SELANGOR","Bl_Pju_9_Sd_10",112,130,67.3714285714286,5.94285714285714,1.27142857142857,0,1765495
"3376","Petaling",2015,10,"SELANGOR","Seksyen_24__Teres_A_:_Jln_24,3_,24,7B_,_Jln_24,A_",135,31,64.8571428571429,15.8857142857143,1.15714285714286,0,1765495
"3377","Petaling",2015,4,"SELANGOR","Bl_Pju_9_Sd_13_Apt_Sri_Meranti_2_:_Blok_H,_J,_K,_L,_M,_N,_P,_Q,_R",88,55,70.6714285714286,4.51428571428571,0.985714285714286,0,1765495
"3378","Petaling",2015,11,"SELANGOR","Seksyen_27__Flat_C_:_Blok_31_,_36_",168,45,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"3379","Petaling",2015,4,"SELANGOR","Usj_8_Subang_Perdana_Goodyear_Court_5",64,55,70.6714285714286,4.51428571428571,0.985714285714286,0,1765495
"3380","Petaling",2015,4,"SELANGOR","Seksyen_8_Teres_B_Jln_8,14_,_Jln_8,28",70,54,70.6714285714286,4.51428571428571,0.985714285714286,0,1765495
"3381","Petaling",2015,4,"SELANGOR","Kd_Pju_1A_Pprt_C_:_Blok_G,_H",51,53,70.6714285714286,4.51428571428571,0.985714285714286,0,1765495
"3382","Petaling",2015,7,"SELANGOR","Taman_Puncak_Jalil_2A_Jln_2__Puj_2,1_,_2,18_",119,109,67.3714285714286,5.94285714285714,1.27142857142857,0,1765495
"3383","Petaling",2015,11,"SELANGOR","Pjs_9_,1Lagoon_Perdana_,_Rumah_Kedai",44,146,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"3384","Petaling",2015,11,"SELANGOR","Seksyen_U10__Puncak_Perdana_:_Uitm_",151,137,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"3385","Petaling",2015,11,"SELANGOR","Seksyen_U2__Teres_C_:_U2,15_,_28_",161,137,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"3386","Petaling",2015,4,"SELANGOR","Tm_Pjs_2C_Apt_Medan_Cahaya__Blok_A_,_H_",75,51,70.6714285714286,4.51428571428571,0.985714285714286,0,1765495
"3387","Petaling",2015,2,"SELANGOR","Bl_Pju_8_Armanee_Terrace_Kondo",75,83,80.3428571428571,18.1142857142857,0.985714285714286,0,1765495
"3388","Petaling",2015,8,"SELANGOR","Seksyen_27__Teres_D_:_Jln_27,54_,_27,87__",34,59,35.6428571428571,4.14285714285714,1,0,1765495
"3389","Petaling",2015,9,"SELANGOR","Taman_Saujana_Puchong_Sp8",146,32,73.9571428571429,5.68571428571429,1.12857142857143,0,1765495
"3390","Petaling",2015,11,"SELANGOR","Ss_17,1",114,121,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"3391","Petaling",2015,4,"SELANGOR","Usj_9,5",103,50,70.6714285714286,4.51428571428571,0.985714285714286,0,1765495
"3392","Petaling",2015,7,"SELANGOR","Kd_Pju_1A_PPRT_A_:_Blok_A,_B,_C",175,104,67.3714285714286,5.94285714285714,1.27142857142857,0,1765495
"3393","Petaling",2015,11,"SELANGOR","Tm_Pjs_2B_Flat_Desa_Mentari__Blok_9,_10_",125,117,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"3394","Petaling",2015,11,"SELANGOR","Ss_15,2,_3_Teres",126,114,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"3395","Petaling",2015,4,"SELANGOR","Taman_Lestari_Putra_5",1,49,70.6714285714286,4.51428571428571,0.985714285714286,0,1765495
"3396","Petaling",2015,11,"SELANGOR","Seksyen_U2_Pangsapuri_Ilham",147,111,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"3397","Petaling",2015,11,"SELANGOR","Taman_Sri_Serdang_3__18,30_,_18,44_,_18,46",127,110,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"3398","Petaling",2015,4,"SELANGOR","Bl_Pju_6_Bu_1__Teres_A_:_Jln_1,1,_1,1A,_1,9_,_1,15_",88,47,70.6714285714286,4.51428571428571,0.985714285714286,0,1765495
"3399","Petaling",2015,11,"SELANGOR","Usj_6,2",70,109,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"3400","Petaling",2015,11,"SELANGOR","Sri_Ss_5C",114,108,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"3401","Petaling",2015,4,"SELANGOR","Batu_13_1,2_Kg_Pasir_Baru",12,47,70.6714285714286,4.51428571428571,0.985714285714286,0,1765495
"3402","Petaling",2015,4,"SELANGOR","Usj_6,1",168,46,70.6714285714286,4.51428571428571,0.985714285714286,0,1765495
"3403","Petaling",2015,8,"SELANGOR","Kd_Pju_5_Seksyen_6_Gugusan_Seroja_",118,54,35.6428571428571,4.14285714285714,1,0,1765495
"3404","Petaling",2015,4,"SELANGOR","Kd_Pju_1A_Puncak_Sri_Kelana_Kondo",1,46,70.6714285714286,4.51428571428571,0.985714285714286,0,1765495
"3405","Petaling",2015,4,"SELANGOR","Usj_11,3",1,46,70.6714285714286,4.51428571428571,0.985714285714286,0,1765495
"3406","Petaling",2015,4,"SELANGOR","Seksyen_17_Flat_Pkns_17,1",179,45,70.6714285714286,4.51428571428571,0.985714285714286,0,1765495
"3407","Petaling",2015,4,"SELANGOR","Seksyen_20_Kuarters_Polis_Blok_5_,_Blok_12",60,45,70.6714285714286,4.51428571428571,0.985714285714286,0,1765495
"3408","Petaling",2015,3,"SELANGOR","Ss_18,3",124,33,64.5857142857143,16.4857142857143,1.22857142857143,0,1765495
"3409","Petaling",2015,11,"SELANGOR","Seksyen_24__Teres_A_:_Jln_24,3_,_24,7B_,_Jln_24,A_",135,38,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"3410","Petaling",2015,11,"SELANGOR","Tmn_Kinrara_Jln_Tk_1_Palm_Terrace",168,38,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"3411","Petaling",2015,11,"SELANGOR","Seksyen_U12__Desa_Alam_Teres_C_:_Jln_U12,9A_,_U12,9F_,_U12,10_,U12,12",120,92,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"3412","Petaling",2015,11,"SELANGOR","Seksyen_U20__Flat_Kos_Rendah_,_Fasa_2_Bbsb_:_Jln_2,1_,_2,4_",179,38,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"3413","Petaling",2015,11,"SELANGOR","Du_Ss_2__1_",118,90,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"3414","Petaling",2015,7,"SELANGOR","Kd_Pju_1A_PPRT_B_:_Blok_D,_E,_F",118,81,67.3714285714286,5.94285714285714,1.27142857142857,0,1765495
"3415","Petaling",2015,5,"SELANGOR","Ss_15,5_Teres",134,84,72.0142857142857,8.51428571428571,1.11428571428571,0,1765495
"3416","Petaling",2015,7,"SELANGOR","Usj_2,4",51,80,67.3714285714286,5.94285714285714,1.27142857142857,0,1765495
"3417","Petaling",2015,2,"SELANGOR","Ss_15,5_Teres",126,63,80.3428571428571,18.1142857142857,0.985714285714286,0,1765495
"3418","Petaling",2015,7,"SELANGOR","Taman_Kinrara_5_Flat_Taman_Mawar",23,79,67.3714285714286,5.94285714285714,1.27142857142857,0,1765495
"3419","Petaling",2015,11,"SELANGOR","Du_Ss_2__2_",121,87,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"3420","Petaling",2015,11,"SELANGOR","Taman_Sri_Puchong'",111,87,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"3421","Petaling",2015,7,"SELANGOR","Usj_8_Subang_Perdana_Goodyear_Court_5",84,76,67.3714285714286,5.94285714285714,1.27142857142857,0,1765495
"3422","Petaling",2015,2,"SELANGOR","Seksyen_U12__Desa_Alam_Teres_B_:_Jln_U12,3,U12,8",70,57,80.3428571428571,18.1142857142857,0.985714285714286,0,1765495
"3423","Petaling",2015,11,"SELANGOR","Seksyen_16__Pangsapuri_Anggerik_Indah_",75,86,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"3424","Petaling",2015,11,"SELANGOR","Usj_2,2",107,86,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"3425","Petaling",2015,8,"SELANGOR","Ss_16_Casa_Tiara_Appt_",34,49,35.6428571428571,4.14285714285714,1,0,1765495
"3426","Petaling",2015,11,"SELANGOR","Seksyen_15__Kaw_Perindustrian_B_:_Jln_15,7_,_15,16,_Jln_15,20_,_21_",157,34,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"3427","Petaling",2015,15,"SELANGOR","Tmn_Puchong_Utama_7_Court_2",126,107,1.1,12.4285714285714,75.1714285714286,0,1765495
"3428","Petaling",2015,12,"SELANGOR","Taman_Serdang_Utama_14",179,42,1.27142857142857,1.05714285714286,72.0714285714286,0,1765495
"3429","Petaling",2015,4,"SELANGOR","Jgn_Guna_,_Bl_Pju_6_Pangsapuri_Puncak_Damansara",146,40,70.6714285714286,4.51428571428571,0.985714285714286,0,1765495
"3430","Petaling",2015,4,"SELANGOR","Pusat_Bandar_Puchong_Jln_Wawasan_1",12,40,70.6714285714286,4.51428571428571,0.985714285714286,0,1765495
"3431","Petaling",2015,7,"SELANGOR","Usj_9,5",112,71,67.3714285714286,5.94285714285714,1.27142857142857,0,1765495
"3432","Petaling",2015,11,"SELANGOR","Dun_Bg_Seksyen_14_Teres_A_:_Jln_14,1_,_Jln_14,28",122,79,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"3433","Petaling",2015,7,"SELANGOR","Seksyen_15_Dataran_Otomobil_:_Blok_1,18",112,70,67.3714285714286,5.94285714285714,1.27142857142857,0,1765495
"3434","Petaling",2015,8,"SELANGOR","Taman_Puchong_Perdana_4_Blok_A,G_",34,48,35.6428571428571,4.14285714285714,1,0,1765495
"3435","Petaling",2015,15,"SELANGOR","Seksyen_U3_Pangsapuri_Daisy_B_:_Blok_3,8",103,93,1.1,12.4285714285714,75.1714285714286,0,1765495
"3436","Petaling",2015,7,"SELANGOR","Seksyen_20_Flat_B_:_Blok_13,19",1,68,67.3714285714286,5.94285714285714,1.27142857142857,0,1765495
"3437","Petaling",2015,7,"SELANGOR","Bl_Pju_6_Bu_1_Teres_A_:_Jln_1,1,_1,1A,_1,9,1,15",111,68,67.3714285714286,5.94285714285714,1.27142857142857,0,1765495
"3438","Petaling",2015,7,"SELANGOR","Bl_Pju_9_Sd_2",12,68,67.3714285714286,5.94285714285714,1.27142857142857,0,1765495
"3439","Petaling",2015,4,"SELANGOR","Du_Ss_21__2_",1,39,70.6714285714286,4.51428571428571,0.985714285714286,0,1765495
"3440","Petaling",2015,4,"SELANGOR","Ss_14,5",179,39,70.6714285714286,4.51428571428571,0.985714285714286,0,1765495
"3441","Petaling",2015,7,"SELANGOR","Seksyen_20_Teres_A_:_Jln_20,2_,20,6",34,67,67.3714285714286,5.94285714285714,1.27142857142857,0,1765495
"3442","Petaling",2015,7,"SELANGOR","Seksyen_20_Kuarters_Polis_:_Blok_5_,_12",75,66,67.3714285714286,5.94285714285714,1.27142857142857,0,1765495
"3443","Petaling",2015,11,"SELANGOR","Ss_14,1",84,71,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"3444","Petaling",2015,11,"SELANGOR","Ss_16_Casa_Tiara_Appt",64,70,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"3445","Petaling",2015,13,"SELANGOR","Bandar_Kinrara_4_Jln_Bk_4,1_Sebahagian_4,2,4,4",157,31,1,21.6285714285714,72.7142857142857,0,1765495
"3446","Petaling",2015,9,"SELANGOR","Tm_Pjs_2b_Flat_Desa_Mentari__Blok_9,10",120,103,73.9571428571429,5.68571428571429,1.12857142857143,0,1765495
"3447","Petaling",2015,11,"SELANGOR","Seksyen_24__Flat_J_:_Blok_79_,_84_",127,69,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"3448","Petaling",2015,11,"SELANGOR","Pst_Bdr_Puchong__Jln_Bandar_,_Qts_Bomba_",60,69,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"3449","Petaling",2015,11,"SELANGOR","Taman_Saujana_Puchong_10",60,69,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"3450","Petaling",2015,11,"SELANGOR","Taman_Saujana_Puchong_Sp_7",96,69,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"3451","Petaling",2015,4,"SELANGOR","Seksyen_U3_Pangsapuri_Daisy_A_:_Blok_1_,_2_",168,37,70.6714285714286,4.51428571428571,0.985714285714286,0,1765495
"3452","Petaling",2015,4,"SELANGOR","Seksyen_4_Teres_B_:_Jln_4,3_,_4,3F",135,37,70.6714285714286,4.51428571428571,0.985714285714286,0,1765495
"3453","Petaling",2015,4,"SELANGOR","Usj_1,1",12,37,70.6714285714286,4.51428571428571,0.985714285714286,0,1765495
"3454","Petaling",2015,11,"SELANGOR","Tmn_Perindustrian_Puchong_Jln_Tpp_1,20_,_1,36_",107,67,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"3455","Petaling",2015,11,"SELANGOR","Seksyen_18_Jln_18,3_Flat_A_:_Blok_2_,10",51,66,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"3456","Petaling",2015,4,"SELANGOR","Seksyen_U6__Kg_Melayu_Subang_A_:_Jln_Bukit_Badak_",179,37,70.6714285714286,4.51428571428571,0.985714285714286,0,1765495
"3457","Petaling",2015,14,"SELANGOR","Bt_13_Kg_Kenangan",115,111,1.04285714285714,24.6285714285714,79.8857142857143,0,1765495
"3458","Petaling",2015,8,"SELANGOR","Seksyen_15__Dataran_Otomobil_:_Blok_1_,_18__",115,77,35.6428571428571,4.14285714285714,1,0,1765495
"3459","Petaling",2015,11,"SELANGOR","Seksyen_U3_Pangsapuri_Daisy_B_:_Blok_3_,_8_",80,65,12.8428571428571,14.3428571428571,58.1571428571429,0,1765495
"3460","Petaling",2015,8,"SELANGOR","Kt_Pju_3_Palm_Spring_Kondo_2_:_Blok_D,_E,_F_",179,44,35.6428571428571,4.14285714285714,1,0,1765495
"3461","Petaling",2015,7,"SELANGOR","Seksyen_18__Jln_18,3_Flat_A_:_Blok_2,10",23,38,67.3714285714286,5.94285714285714,1.27142857142857,0,1765495
"3462","Petaling",2015,5,"SELANGOR","Batu_13_1,2_Kg_Pasir_Baru",34,54,72.0142857142857,8.51428571428571,1.11428571428571,0,1765495
"3463","Petaling",2015,4,"SELANGOR","Tm_Pjs_1_Flat_Tmn_Petaling_Utama__Jln_Pjs_1,35_",12,35,70.6714285714286,4.51428571428571,0.985714285714286,0,1765495
"3464","Petaling",2015,7,"SELANGOR","Pusat_Bandar_Puchong_Jln_Wawasan_3",64,38,67.3714285714286,5.94285714285714,1.27142857142857,0,1765495
